Plate ID,Age,lat,lon,rot,rot_rel_plate_ID
101,0,0,0,0,701
101,10,80.89,22.85,2.57,701
101,20,80.61,24.4,5.5,701
101,30,77.35,12.46,8.6,701
101,40,74.48,-1.08,12.56,701
101,50,75.92,-3.53,16.24,701
101,60,81.61,5.12,19.13,701
101,70,81.63,-6.51,22.37,701
101,80,78.24,-18.76,27.5,701
101,90,74.27,-22.7,33.92,701
101,100,69.42,-23.52,40.46,701
101,110,67.51,-22.12,47.52,701
101,120,66.01,-20.57,54.23,701
101,130,64.82,-17.42,59.16,701
101,140,65.11,-16.4,61.83,701
101,150,65.08,-16.12,64.94,701
101,160,65.84,-13.76,68.38,701
101,170,65.87,-12.79,72.35,701
101,180,64.76,-13.44,74.95,701
101,190,63.71,-14.01,77.58,701
101,200,63.2,-14.13,79.22,701
101,210,63.2,-14.13,79.22,701
101,220,63.2,-14.13,79.22,701
101,230,63.2,-14.13,79.22,701
101,240,63.2,-14.13,79.22,701
101,250,63.2,-14.13,79.22,701
101,260,63.2,-14.13,79.22,701
101,270,63.2,-14.13,79.22,701
101,280,63.2,-14.13,79.22,701
101,290,63.2,-14.13,79.22,701
101,300,63.2,-14.13,79.22,701
101,310,63.2,-14.13,79.22,701
101,320,63.2,-14.13,79.22,701
101,320,0,0,0,101
101,330,0,0,0,101
101,340,0,0,0,101
101,350,0,0,0,101
101,360,0,0,0,101
101,370,0,0,0,101
101,380,0,0,0,101
101,390,0,0,0,101
101,400,0,0,0,101
101,410,0,0,0,101
101,420,0,0,0,101
101,430,0,0,0,101
101,440,0,0,0,101
101,450,0,0,0,101
101,460,0,0,0,101
101,470,0,0,0,101
101,480,0,0,0,101
101,490,0,0,0,101
101,500,0,0,0,101
101,510,0,0,0,101
101,520,0,0,0,101
101,530,0,0,0,101
102,0,0,0,0,701
102,10,80.89,22.85,2.57,701
102,20,80.61,24.4,5.5,701
102,30,77.35,12.46,8.6,701
102,40,72.57,9.52,11.48,701
102,50,71.01,20.73,14.15,701
102,60,71.85,30.54,17.54,701
102,70,69.82,29,17.88,701
102,80,67.64,21,19.81,701
102,90,65.57,11.22,24.3,701
102,100,61.96,2.54,30.43,701
102,110,61.23,0.57,37.11,701
102,120,60.56,-0.04,43.51,701
102,130,59.75,1.59,48.54,701
102,140,60.47,2.23,51.18,701
102,150,60.92,1.95,54.27,701
102,160,62.07,4.11,57.67,701
102,170,62.55,4.51,61.62,701
102,180,61.67,3.02,64.33,701
102,190,60.83,1.72,67.05,701
102,200,60.45,1.23,68.75,701
102,210,60.45,1.23,68.75,701
102,220,60.45,1.23,68.75,701
102,230,60.45,1.23,68.75,701
102,240,60.45,1.23,68.75,701
102,250,60.45,1.23,68.75,701
102,260,60.45,1.23,68.75,701
102,270,60.45,1.23,68.75,701
102,280,60.45,1.23,68.75,701
102,290,60.45,1.23,68.75,701
102,300,60.45,1.23,68.75,701
102,310,60.45,1.23,68.75,701
102,320,60.45,1.23,68.75,701
102,320,67.5,-118.48,-14,101
102,330,67.5,-118.48,-14,101
102,340,67.5,-118.48,-14,101
102,350,67.5,-118.48,-14,101
102,360,67.5,-118.48,-14,101
102,370,67.5,-118.48,-14,101
102,380,67.5,-118.48,-14,101
102,390,67.5,-118.48,-14,101
102,400,67.5,-118.48,-14,101
102,410,67.5,-118.48,-14,101
102,420,67.5,-118.48,-14,101
102,430,67.5,-118.48,-14,101
102,440,67.5,-118.48,-14,101
102,450,67.5,-118.48,-14,101
102,460,67.5,-118.48,-14,101
102,470,67.5,-118.48,-14,101
102,480,67.5,-118.48,-14,101
102,490,67.5,-118.48,-14,101
102,500,67.5,-118.48,-14,101
102,510,67.5,-118.48,-14,101
102,520,67.5,-118.48,-14,101
102,530,67.5,-118.48,-14,101
103,0,0,0,0,701
103,10,80.89,22.85,2.57,701
103,20,80.61,24.4,5.5,701
103,30,77.35,12.46,8.6,701
103,40,74.48,-1.08,12.56,701
103,50,75.92,-3.53,16.24,701
103,60,81.61,5.12,19.13,701
103,70,81.63,-6.51,22.37,701
103,80,78.24,-18.76,27.5,701
103,90,74.27,-22.7,33.92,701
103,100,69.42,-23.52,40.46,701
103,110,67.51,-22.12,47.52,701
103,120,66.01,-20.57,54.23,701
103,130,64.35,-14.23,57.74,701
103,140,60.56,2.73,53.22,701
103,150,44.55,25.26,44.84,701
103,160,47.05,27.12,47.81,701
103,170,49.05,27.3,51.42,701
103,180,49.19,25.47,54.17,701
103,190,49.3,23.81,56.94,701
103,200,49.44,23.09,58.64,701
103,210,49.44,23.09,58.64,701
103,220,49.44,23.09,58.64,701
103,230,49.44,23.09,58.64,701
103,240,49.44,23.09,58.64,701
103,250,49.44,23.09,58.64,701
103,260,49.44,23.09,58.64,701
103,270,49.44,23.09,58.64,701
103,280,49.44,23.09,58.64,701
103,290,49.44,23.09,58.64,701
103,300,49.44,23.09,58.64,701
103,310,49.44,23.09,58.64,701
103,320,49.44,23.09,58.64,701
104,0,0,0,0,701
104,10,80.89,22.85,2.57,701
104,20,80.61,24.4,5.5,701
104,30,77.35,12.46,8.6,701
104,40,74.48,-1.08,12.56,701
104,50,75.92,-3.53,16.24,701
104,60,81.61,5.12,19.13,701
104,70,81.63,-6.51,22.37,701
104,80,78.24,-18.76,27.5,701
104,90,74.27,-22.7,33.92,701
104,100,69.42,-23.52,40.46,701
104,110,67.51,-22.12,47.52,701
104,120,66.01,-20.57,54.23,701
104,130,64.82,-17.42,59.16,701
104,140,65.11,-16.4,61.83,701
104,150,65.08,-16.12,64.94,701
104,160,66.08,-14.16,67.84,701
104,170,66.42,-13.72,71.06,701
104,180,65.26,-14.33,73.65,701
104,190,64.17,-14.85,76.27,701
104,200,63.63,-14.94,77.91,701
104,210,63.63,-14.94,77.91,701
104,220,63.63,-14.94,77.91,701
104,230,63.63,-14.94,77.91,701
104,240,63.63,-14.94,77.91,701
104,250,63.63,-14.94,77.91,701
104,260,63.63,-14.94,77.91,701
104,270,63.63,-14.94,77.91,701
104,280,63.63,-14.94,77.91,701
104,290,63.63,-14.94,77.91,701
104,300,63.63,-14.94,77.91,701
104,310,63.63,-14.94,77.91,701
104,320,63.63,-14.94,77.91,701
105,0,0,0,0,701
105,10,66.2,-46.67,7.89,701
105,20,71.36,-37.57,10.66,701
105,30,71.75,-28.28,13.73,701
105,40,70.49,-25.04,17.74,701
105,50,72.09,-23.75,21.41,701
105,60,77.19,-22.57,24.16,701
105,70,77.27,-25.86,27.43,701
105,80,74.77,-28.31,32.68,701
105,90,71.75,-28.45,39.19,701
105,100,67.71,-27.67,45.8,701
199,0,0,0,0,701
199,10,80.89,22.85,2.57,701
199,20,80.61,24.4,5.5,701
199,30,77.35,12.46,8.6,701
199,40,74.48,-1.08,12.56,701
199,50,75.92,-3.53,16.24,701
199,60,81.61,5.12,19.13,701
199,70,81.63,-6.51,22.37,701
199,80,78.24,-18.76,27.5,701
199,90,74.27,-22.7,33.92,701
199,100,69.42,-23.52,40.46,701
199,110,67.51,-22.12,47.52,701
199,120,66.01,-20.57,54.23,701
199,130,64.82,-17.42,59.16,701
199,140,65.11,-16.4,61.83,701
199,150,65.08,-16.12,64.94,701
199,160,65.84,-13.76,68.38,701
199,170,65.87,-12.79,72.35,701
199,180,64.76,-13.44,74.95,701
199,190,63.71,-14.01,77.58,701
199,200,63.2,-14.13,79.22,701
199,210,63.2,-14.13,79.22,701
199,220,63.2,-14.13,79.22,701
199,230,63.2,-14.13,79.22,701
199,240,63.2,-14.13,79.22,701
199,250,63.2,-14.13,79.22,701
199,260,63.2,-14.13,79.22,701
199,270,63.2,-14.13,79.22,701
199,280,63.2,-14.13,79.22,701
199,290,63.2,-14.13,79.22,701
199,300,63.2,-14.13,79.22,701
199,310,63.2,-14.13,79.22,701
199,320,63.2,-14.13,79.22,701
113,0,0,0,0,701
113,10,80.89,22.85,2.57,701
113,20,80.61,24.4,5.5,701
113,30,77.35,12.46,8.6,701
113,40,74.48,-1.08,12.56,701
113,50,75.92,-3.53,16.24,701
113,60,81.61,5.12,19.13,701
113,70,81.63,-6.51,22.37,701
113,80,78.24,-18.76,27.5,701
113,90,74.27,-22.7,33.92,701
113,100,69.42,-23.52,40.46,701
113,110,67.51,-22.12,47.52,701
113,120,66.01,-20.57,54.23,701
113,130,66.96,-20.5,62.48,701
113,140,69.35,-14.78,67.17,701
113,150,63.62,8.84,60.13,701
113,160,64.5,10.81,63.6,701
113,170,64.89,10.8,67.57,701
113,180,64.16,8.71,70.21,701
113,190,63.45,6.85,72.87,701
113,200,63.12,6.06,74.54,701
113,210,63.12,6.06,74.54,701
113,220,63.12,6.06,74.54,701
113,230,63.12,6.06,74.54,701
113,240,63.12,6.06,74.54,701
113,250,63.12,6.06,74.54,701
113,260,63.12,6.06,74.54,701
113,270,63.12,6.06,74.54,701
113,280,63.12,6.06,74.54,701
113,290,63.12,6.06,74.54,701
113,300,63.12,6.06,74.54,701
113,310,63.12,6.06,74.54,701
113,320,63.12,6.06,74.54,701
119,0,0,0,0,701
119,10,80.89,22.85,2.57,701
119,20,80.61,24.4,5.5,701
119,30,77.35,12.46,8.6,701
119,40,74.48,-1.08,12.56,701
119,50,75.92,-3.53,16.24,701
119,60,81.61,5.12,19.13,701
119,70,81.63,-6.51,22.37,701
119,80,78.24,-18.76,27.5,701
119,90,74.27,-22.7,33.92,701
119,100,69.42,-23.52,40.46,701
119,110,67.51,-22.12,47.52,701
119,120,65.36,-16.64,53.14,701
119,130,59.51,2.64,53.56,701
119,140,53.43,16.49,52.85,701
119,150,51.47,20.57,54.81,701
201,0,0,0,0,701
201,10,61.89,-40.34,3.3,701
201,20,58.54,-37.11,7.48,701
201,30,56.68,-34.55,11.94,701
201,40,57.07,-32.57,16.56,701
201,50,58.18,-31.17,20.48,701
201,60,62.49,-32.81,23.31,701
201,70,63.53,-33.44,26.08,701
201,80,62.69,-34.34,31.5,701
201,90,58.97,-34.53,37.47,701
201,100,55.49,-34.8,43.69,701
201,110,52.85,-34.97,50.02,701
201,120,51.65,-35,52.81,701
201,130,50.14,-32.85,54.85,701
201,140,50,-32.5,55.08,701
201,150,50,-32.5,55.08,701
201,160,50,-32.5,55.08,701
201,170,50,-32.5,55.08,701
201,180,50,-32.5,55.08,701
201,190,50,-32.5,55.08,701
201,200,50,-32.5,55.08,701
201,210,50,-32.5,55.08,701
201,220,50,-32.5,55.08,701
201,230,50,-32.5,55.08,701
201,240,50,-32.5,55.08,701
201,250,50,-32.5,55.08,701
201,260,50,-32.5,55.08,701
201,270,50,-32.5,55.08,701
201,280,50,-32.5,55.08,701
201,290,50,-32.5,55.08,701
201,300,50,-32.5,55.08,701
201,310,50,-32.5,55.08,701
201,320,50,-32.5,55.08,701
201,330,50,-32.5,55.08,701
201,340,50,-32.5,55.08,701
201,350,50,-32.5,55.08,701
201,360,50,-32.5,55.08,701
201,370,50,-32.5,55.08,701
201,380,50,-32.5,55.08,701
201,390,50,-32.5,55.08,701
201,400,50,-32.5,55.08,701
201,410,50,-32.5,55.08,701
201,420,50,-32.5,55.08,701
201,430,50,-32.5,55.08,701
201,440,50,-32.5,55.08,701
201,450,50,-32.5,55.08,701
201,460,50,-32.5,55.08,701
201,470,50,-32.5,55.08,701
201,480,50,-32.5,55.08,701
201,490,50,-32.5,55.08,701
201,500,50,-32.5,55.08,701
201,510,50,-32.5,55.08,701
201,520,50,-32.5,55.08,701
201,530,50,-32.5,55.08,701
201,540,50,-32.5,55.08,701
201,550,50,-32.5,55.08,701
202,0,0,0,0,701
202,10,61.89,-40.34,3.3,701
202,20,58.54,-37.11,7.48,701
202,30,56.68,-34.55,11.94,701
202,40,57.07,-32.57,16.56,701
202,50,58.18,-31.17,20.48,701
202,60,62.49,-32.81,23.31,701
202,70,63.53,-33.44,26.08,701
202,80,62.69,-34.34,31.5,701
202,90,58.97,-34.53,37.47,701
202,100,55.49,-34.8,43.69,701
202,110,52.85,-34.97,50.02,701
202,120,51.65,-35,52.81,701
202,130,48.47,-33.36,55.45,701
202,140,47.5,-33.3,56.09,701
202,150,47.5,-33.3,56.2,701
202,160,47.5,-33.3,56.2,701
202,170,47.5,-33.3,56.2,701
202,180,47.5,-33.3,56.2,701
202,190,47.5,-33.3,56.2,701
202,200,47.5,-33.3,56.2,701
202,210,47.5,-33.3,56.2,701
202,220,47.5,-33.3,56.2,701
202,230,47.5,-33.3,56.2,701
202,240,47.5,-33.3,56.2,701
202,250,47.5,-33.3,56.2,701
202,260,47.5,-33.3,56.2,701
202,270,47.5,-33.3,56.2,701
202,280,47.5,-33.3,56.2,701
202,290,47.5,-33.3,56.2,701
202,300,47.5,-33.3,56.2,701
202,310,47.5,-33.3,56.2,701
202,320,47.5,-33.3,56.2,701
202,330,47.5,-33.3,56.2,701
202,340,47.5,-33.3,56.2,701
202,350,47.5,-33.3,56.2,701
202,360,47.5,-33.3,56.2,701
202,370,47.5,-33.3,56.2,701
202,380,47.5,-33.3,56.2,701
202,390,47.5,-33.3,56.2,701
202,400,47.5,-33.3,56.2,701
202,410,47.5,-33.3,56.2,701
202,420,47.5,-33.3,56.2,701
202,430,47.5,-33.3,56.2,701
202,440,47.5,-33.3,56.2,701
202,450,47.5,-33.3,56.2,701
202,460,47.5,-33.3,56.2,701
202,470,47.5,-33.3,56.2,701
202,480,47.5,-33.3,56.2,701
202,490,47.5,-33.3,56.2,701
202,500,47.5,-33.3,56.2,701
202,510,47.5,-33.3,56.2,701
202,520,47.5,-33.3,56.2,701
202,530,47.5,-33.3,56.2,701
202,540,47.5,-33.3,56.2,701
202,550,47.5,-33.3,56.2,701
205,0,0,0,0,701
205,10,80.89,22.85,2.57,701
205,20,80.61,24.4,5.5,701
205,30,77.35,12.46,8.6,701
205,40,74.48,-1.08,12.56,701
205,50,75.92,-3.53,16.24,701
205,60,81.61,5.12,19.13,701
205,70,81.63,-6.51,22.37,701
205,80,78.24,-18.76,27.5,701
205,90,74.27,-22.7,33.92,701
205,100,69.42,-23.52,40.46,701
205,110,67.51,-22.12,47.52,701
205,120,66.01,-20.57,54.23,701
205,130,64.82,-17.42,59.16,701
205,140,65.11,-16.4,61.83,701
205,150,71.53,25.99,57.65,701
205,160,65.28,75.36,58.63,701
205,170,48.96,101.23,65.27,701
205,180,46.49,105.03,68.51,701
205,190,46.49,105.03,68.51,701
205,200,46.49,105.03,68.51,701
205,210,46.49,105.03,68.51,701
205,220,46.49,105.03,68.51,701
205,230,46.49,105.03,68.51,701
205,240,46.49,105.03,68.51,701
205,250,46.49,105.03,68.51,701
205,260,46.49,105.03,68.51,701
205,270,46.49,105.03,68.51,701
205,280,46.49,105.03,68.51,701
205,290,46.49,105.03,68.51,701
205,300,46.49,105.03,68.51,701
205,310,46.49,105.03,68.51,701
205,320,46.49,105.03,68.51,701
276,0,0,0,0,701
276,10,-6.55,-50.23,1.07,701
277,0,0,0,0,701
277,10,61.83,-40.34,3.3,701
277,20,58.54,-37.11,7.48,701
277,30,56.68,-34.55,11.94,701
277,40,57.07,-32.57,16.56,701
291,0,0,0,0,701
291,10,61.89,-40.34,3.3,701
291,20,58.54,-37.11,7.48,701
291,30,56.68,-34.55,11.94,701
291,40,57.07,-32.57,16.56,701
291,50,58.18,-31.17,20.48,701
291,60,62.49,-32.81,23.31,701
291,70,63.53,-33.44,26.08,701
291,80,62.69,-34.34,31.5,701
291,90,58.97,-34.53,37.47,701
291,100,55.49,-34.8,43.69,701
291,110,52.85,-34.97,50.02,701
291,120,51.65,-35,52.81,701
291,130,48.46,-33.36,56.11,701
291,140,47.5,-33.3,57.14,701
291,150,47.5,-33.3,57.3,701
291,160,47.5,-33.3,57.3,701
291,170,47.5,-33.3,57.3,701
291,180,47.5,-33.3,57.3,701
291,190,47.5,-33.3,57.3,701
291,200,47.5,-33.3,57.3,701
291,210,47.5,-33.3,57.3,701
291,220,47.5,-33.3,57.3,701
291,230,47.5,-33.3,57.3,701
291,240,47.5,-33.3,57.3,701
291,250,47.5,-33.3,57.3,701
291,260,47.5,-33.3,57.3,701
291,270,47.5,-33.3,57.3,701
291,280,47.5,-33.3,57.3,701
291,290,47.5,-33.3,57.3,701
291,300,47.5,-33.3,57.3,701
291,310,47.5,-33.3,57.3,701
291,320,47.5,-33.3,57.3,701
291,330,47.5,-33.3,57.3,701
291,340,47.5,-33.3,57.3,701
291,350,47.5,-33.3,57.3,701
291,360,47.5,-33.3,57.3,701
291,370,47.5,-33.3,57.3,701
291,380,47.5,-33.3,57.3,701
291,390,47.5,-33.3,57.3,701
291,400,47.5,-33.3,57.3,701
291,410,47.5,-33.3,57.3,701
291,420,47.5,-33.3,57.3,701
291,430,47.5,-33.3,57.3,701
291,440,47.5,-33.3,57.3,701
291,450,47.5,-33.3,57.3,701
291,460,47.5,-33.3,57.3,701
291,470,47.5,-33.3,57.3,701
291,480,47.5,-33.3,57.3,701
291,490,47.5,-33.3,57.3,701
291,500,47.5,-33.3,57.3,701
291,510,47.5,-33.3,57.3,701
291,520,47.5,-33.3,57.3,701
291,530,47.5,-33.3,57.3,701
291,540,47.5,-33.3,57.3,701
291,550,47.5,-33.3,57.3,701
301,0,0,0,0,701
301,10,17.95,-26.36,1.21,701
301,20,16.97,-22.76,2.38,701
301,30,24.93,-19.44,4.3,701
301,40,28.78,-18.49,7.46,701
301,50,30.71,-16.73,10.02,701
301,60,34.75,-15.72,12.58,701
301,70,35.35,-16.08,14.9,701
301,80,36.37,-15.39,17.33,701
301,90,39.57,-13.72,22.57,701
301,100,39.71,-12.19,29,701
301,110,41.94,-9.57,35.23,701
301,120,43.43,-7.16,41.03,701
301,130,44.44,-4.49,45.99,701
301,140,45.92,-3.45,48.36,701
301,150,47.02,-2.83,51.24,701
301,160,48.86,-0.34,54.08,701
301,170,49.98,1.03,57.7,701
301,180,49.44,0.36,60.6,701
301,190,48.94,-0.23,63.51,701
301,200,47.9,0.98,62.68,701
301,210,47.07,2.56,60.71,701
301,220,46.48,3.33,59.21,701
301,230,46.26,3.61,58.71,701
301,240,46.03,3.9,58.21,701
301,250,46.03,3.9,58.21,701
301,260,46.03,3.9,58.21,701
301,270,46.03,3.9,58.21,701
301,280,46.03,3.9,58.21,701
301,290,46.03,3.9,58.21,701
301,300,46.03,3.9,58.21,701
301,310,46.03,3.9,58.21,701
301,320,46.03,3.9,58.21,701
301,320,0,0,0,301
301,330,0,0,0,301
301,340,0,0,0,301
301,350,0,0,0,301
301,360,0,0,0,301
301,370,0,0,0,301
301,380,0,0,0,301
301,390,0,0,0,301
301,400,0,0,0,301
301,410,0,0,0,301
301,420,0,0,0,301
301,430,0,0,0,301
301,440,0,0,0,301
301,450,0,0,0,301
301,460,0,0,0,301
301,470,0,0,0,301
301,480,0,0,0,301
301,490,0,0,0,301
301,500,0,0,0,301
301,510,0,0,0,301
301,520,0,0,0,301
301,530,0,0,0,301
304,0,0,0,0,701
304,10,17.95,-26.36,1.21,701
304,20,16.73,-22.81,2.34,701
304,30,22.89,-19.49,3.32,701
304,40,31.01,-14.55,6.26,701
304,50,31.22,-15.22,6.84,701
304,60,36.63,-14.67,7.93,701
304,70,34.72,-17.42,8.48,701
304,80,34.43,-17.78,9.24,701
304,90,38.82,-17.13,12.2,701
304,100,39.08,-13.81,17.76,701
304,110,42.63,-10.08,23.13,701
304,120,-9.15,-32.08,0.26,701
304,130,62.8,-23.45,-2.5,701
304,140,34.65,-68.34,-0.71,701
304,150,-9.33,49.67,0.53,701
304,160,54.9,-0.05,6.66,701
304,170,52.67,-4.16,13.89,701
304,180,52.67,-4.16,13.89,701
304,190,52.67,-4.16,13.89,701
304,200,52.67,-4.16,13.89,701
304,210,52.67,-4.16,13.89,701
304,220,52.67,-4.16,13.89,701
304,230,52.67,-4.16,13.89,701
304,240,52.67,-4.16,13.89,701
304,250,52.67,-4.16,13.89,701
304,260,52.67,-4.16,13.89,701
304,270,52.67,-4.16,13.89,701
304,280,52.67,-4.16,13.89,701
304,290,52.67,-4.16,13.89,701
304,300,52.67,-4.16,13.89,701
304,310,52.67,-4.16,13.89,701
304,320,52.67,-4.16,13.89,701
315,0,0,0,0,701
315,10,17.95,-26.36,1.21,701
315,20,16.97,-22.76,2.38,701
315,30,24.93,-19.44,4.3,701
315,40,28.78,-18.49,7.46,701
315,50,30.71,-16.73,10.02,701
315,60,34.75,-15.72,12.58,701
315,70,35.35,-16.08,14.9,701
315,80,36.37,-15.39,17.33,701
315,90,39.57,-13.72,22.57,701
315,100,39.71,-12.19,29,701
315,110,41.94,-9.57,35.23,701
315,120,43.43,-7.16,41.03,701
315,130,44.44,-4.49,45.99,701
315,140,45.92,-3.45,48.36,701
315,150,47.02,-2.83,51.24,701
315,160,48.86,-0.34,54.08,701
315,170,49.98,1.03,57.7,701
315,180,49.44,0.36,60.6,701
315,190,48.94,-0.23,63.51,701
315,200,47.9,0.98,62.68,701
315,210,47.07,2.56,60.71,701
315,220,46.48,3.33,59.21,701
315,230,46.26,3.61,58.71,701
315,240,46.03,3.9,58.21,701
315,250,46.03,3.9,58.21,701
315,260,46.03,3.9,58.21,701
315,270,46.03,3.9,58.21,701
315,280,46.03,3.9,58.21,701
315,290,46.03,3.9,58.21,701
315,300,46.03,3.9,58.21,701
315,310,46.03,3.9,58.21,701
315,320,46.03,3.9,58.21,701
317,0,0,0,0,701
317,10,12.14,-27.17,1.27,701
317,20,17.54,-19.57,2.43,701
317,30,26.69,-17.2,4.64,701
317,40,31.33,-17.33,8.33,701
317,50,32.85,-16.92,11.15,701
317,60,32.56,-15.86,11.21,701
317,70,33.4,-15.87,12.88,701
317,80,36.22,-14.52,16.98,701
317,90,40.07,-13.28,22.97,701
317,100,40.23,-12.05,29.85,701
317,110,42.31,-9.51,36.1,701
317,120,43.71,-7.14,41.91,701
317,130,44.65,-4.53,46.87,701
317,140,46.1,-3.48,49.25,701
317,150,47.26,-3,52.19,701
317,160,49.22,-0.81,55.15,701
387,0,0,0,0,701
387,10,-31.94,83.04,-20.68,701
387,20,41.03,-84.05,24.14,701
401,0,0,0,0,701
401,10,17.95,-26.36,1.21,701
401,20,16.97,-22.76,2.38,701
401,30,24.93,-19.44,4.3,701
401,40,28.78,-18.49,7.46,701
401,50,30.71,-16.73,10.02,701
401,60,34.75,-15.72,12.58,701
401,70,35.35,-16.08,14.9,701
401,80,36.37,-15.39,17.33,701
401,90,39.57,-13.72,22.57,701
401,100,39.71,-12.19,29,701
401,110,41.94,-9.57,35.23,701
401,120,43.43,-7.16,41.03,701
401,130,44.44,-4.49,45.99,701
401,140,45.92,-3.45,48.36,701
401,150,47.02,-2.83,51.24,701
401,160,48.86,-0.34,54.08,701
401,170,49.98,1.03,57.7,701
401,180,49.44,0.36,60.6,701
401,190,48.94,-0.23,63.51,701
401,200,47.9,0.98,62.68,701
401,210,47.07,2.56,60.71,701
401,220,46.48,3.33,59.21,701
401,230,46.26,3.61,58.71,701
401,240,46.03,3.9,58.21,701
401,250,46.03,3.9,58.21,701
401,260,46.03,3.9,58.21,701
401,270,46.03,3.9,58.21,701
401,280,46.03,3.9,58.21,701
401,290,46.03,3.9,58.21,701
401,300,46.03,3.9,58.21,701
401,310,46.03,3.9,58.21,701
401,320,46.03,3.9,58.21,701
401,320,0,0,0,401
401,330,0,0,0,401
401,340,0,0,0,401
401,350,0,0,0,401
401,360,0,0,0,401
401,370,0,0,0,401
401,380,0,0,0,401
401,390,0,0,0,401
401,400,0,0,0,401
401,410,0,0,0,401
401,420,0,0,0,401
401,430,0,0,0,401
401,440,0,0,0,401
401,450,0,0,0,401
401,460,0,0,0,401
401,470,0,0,0,401
401,480,0,0,0,401
401,490,0,0,0,401
401,500,0,0,0,401
401,510,0,0,0,401
401,520,0,0,0,401
401,530,0,0,0,401
401,537,0,0,0,401
453,0,0,0,0,701
453,10,17.95,-26.36,1.21,701
453,20,16.97,-22.76,2.38,701
453,30,24.93,-19.44,4.3,701
453,40,28.78,-18.49,7.46,701
453,50,30.71,-16.73,10.02,701
453,60,34.75,-15.72,12.58,701
453,70,35.35,-16.08,14.9,701
453,80,36.37,-15.39,17.33,701
453,90,39.57,-13.72,22.57,701
453,100,39.71,-12.19,29,701
453,110,41.94,-9.57,35.23,701
453,120,43.43,-7.16,41.03,701
453,130,44.44,-4.49,45.99,701
409,0,0,0,0,701
409,10,-83.15,26.04,-6.41,701
409,20,-83.68,28.91,-13.16,701
409,30,-84.62,47.91,-19.94,701
409,40,-83.94,74.64,-27.48,701
409,50,-83.26,73.35,-34.99,701
409,60,-83.93,57.33,-38.19,701
409,70,-83.63,67.58,-41.38,701
409,80,82.19,-87.77,46.28,701
409,90,79.62,-69.58,52.17,701
409,100,75.81,-57.27,58.02,701
409,110,73.97,-50.21,64.28,701
409,120,71.78,-45.47,70.11,701
409,130,70.47,-39.75,73.76,701
409,140,70.64,-37.34,75.6,701
409,150,69.85,-36.35,78.33,701
501,0,0,0,0,701
501,10,24.99,32.96,-3.91,701
501,20,26.48,32.16,-8.32,701
501,30,21.71,41.75,-14.19,701
501,40,20.65,45.08,-19.53,701
501,50,20.31,39.91,-24.76,701
501,60,16.15,31.51,-37.18,701
501,70,19.05,23.05,-45.6,701
501,80,21.13,21.18,-51.24,701
501,90,20.04,27.46,-58.77,701
501,100,21.28,28.85,-56.82,701
501,110,22.59,30.35,-54.92,701
501,120,23.96,31.97,-53.08,701
501,130,21.38,36.37,-60.03,701
501,140,22.1,37.69,-61.45,701
501,150,24.29,40.59,-62.84,701
501,160,29.93,42.29,-60.47,701
501,170,29.93,42.29,-60.47,701
501,180,29.93,42.29,-60.47,701
501,190,29.93,42.29,-60.47,701
501,200,29.93,42.29,-60.47,701
501,210,29.93,42.29,-60.47,701
501,220,29.93,42.29,-60.47,701
501,230,29.93,42.29,-60.47,701
501,240,29.93,42.29,-60.47,701
501,250,29.93,42.29,-60.47,701
501,260,29.93,42.29,-60.47,701
501,270,29.93,42.29,-60.47,701
501,280,29.93,42.29,-60.47,701
501,290,29.93,42.29,-60.47,701
501,300,29.93,42.29,-60.47,701
501,310,29.93,42.29,-60.47,701
501,320,29.93,42.29,-60.47,701
501,330,29.93,42.29,-60.47,701
501,340,29.93,42.29,-60.47,701
501,350,29.93,42.29,-60.47,701
501,360,29.93,42.29,-60.47,701
501,370,29.93,42.29,-60.47,701
501,380,29.93,42.29,-60.47,701
501,390,29.93,42.29,-60.47,701
501,400,29.93,42.29,-60.47,701
501,410,29.93,42.29,-60.47,701
501,420,29.93,42.29,-60.47,701
501,430,29.93,42.29,-60.47,701
501,440,29.93,42.29,-60.47,701
501,450,29.93,42.29,-60.47,701
501,460,29.93,42.29,-60.47,701
501,470,29.93,42.29,-60.47,701
501,480,29.93,42.29,-60.47,701
501,490,29.93,42.29,-60.47,701
501,500,29.93,42.29,-60.47,701
501,510,29.93,42.29,-60.47,701
501,520,29.93,42.29,-60.47,701
501,530,29.93,42.29,-60.47,701
501,540,29.93,42.29,-60.47,701
501,550,29.93,42.29,-60.47,701
503,0,0,0,0,701
503,10,24.65,29.54,-4.32,701
503,20,27.07,22.67,-7.78,701
503,30,28.24,17.92,-8.21,701
503,40,28.24,17.92,-8.21,701
503,50,28.24,17.92,-8.21,701
503,60,28.24,17.92,-8.21,701
503,70,28.24,17.92,-8.21,701
503,80,28.24,17.92,-8.21,701
503,90,28.24,17.92,-8.21,701
503,100,28.24,17.92,-8.21,701
503,110,28.24,17.92,-8.21,701
503,120,28.24,17.92,-8.21,701
503,130,28.24,17.92,-8.21,701
503,140,28.24,17.92,-8.21,701
503,150,28.24,17.92,-8.21,701
503,160,28.24,17.92,-8.21,701
503,170,28.24,17.92,-8.21,701
503,180,28.24,17.92,-8.21,701
503,190,28.24,17.92,-8.21,701
503,200,28.24,17.92,-8.21,701
503,210,28.24,17.92,-8.21,701
503,220,28.24,17.92,-8.21,701
